date,vol_pctile_SPY,vol_pctile_EEM,vol_pctile_EWJ,vol_pctile_XLE,vol_pctile_XLU,vol_pctile_TLT,vol_pctile_SHY,vol_pctile_LQD,vol_pctile_HYG,vol_pctile_USO,vol_pctile_UNG,vol_pctile_GLD,vol_pctile_DBA,vol_pctile_UUP,vol_pctile_FXY,vol_pctile_VNQ,vol_pctile_RWX,er_SPY,er_EEM,er_EWJ,er_XLE,er_XLU,er_TLT,er_SHY,er_LQD,er_HYG,er_USO,er_UNG,er_GLD,er_DBA,er_UUP,er_FXY,er_VNQ,er_RWX,port_vol,port_vol_pctile,cross_asset_dispersion
2004-06-28,0.117725,,0.804233,0.375661,0.244709,,,,,,,,,,,,,0.067759,0.078853,0.029885,0.148439,0.007179,0.234945,0.246705,0.225029,,,,,,,,,,0.11542,0.486772,0.031495
2004-06-29,0.10582,,0.796296,0.359788,0.251323,,,,,,,,,,,,,0.042855,0.08637,0.039443,0.149373,0.027368,0.194969,0.217251,0.196741,,,,,,,,,,0.11557,0.488095,0.029354
2004-06-30,0.097884,,0.791005,0.367725,0.251323,,,,,,,,,,,,,0.04828,0.084952,0.02217,0.136586,0.026207,0.157267,0.163483,0.178055,,,,,,,,,,0.116316,0.497354,0.025529
2004-07-01,0.137566,,0.809524,0.365079,0.260582,,,,,,,,,,,,,0.005946,0.115287,0.050575,0.12576,0.064753,0.168386,0.173269,0.171741,,,,,,,,,,0.116864,0.501323,0.020129
2004-07-02,0.136243,,0.809524,0.366402,0.272487,,,,,,,,,,,,,0.011669,0.127044,0.071759,0.152707,0.046373,0.123763,0.10771,0.135619,,,,,,,,,,0.117085,0.502646,0.019346
2004-07-06,0.154762,,0.838624,0.366402,0.261905,,,,,,,,,,,,,0.055817,0.152623,0.11811,0.150377,0.038693,0.056201,0.059034,0.081503,,,,,,,,,,0.117715,0.503968,0.020867
2004-07-07,0.160053,,0.838624,0.359788,0.26455,,,,,,,,,,,,,0.063392,0.145815,0.111856,0.152289,0.040752,0.03033,0.04142,0.055705,,,,,,,,,,0.118099,0.506614,0.025188
2004-07-08,0.169312,,0.832011,0.351852,0.231481,,,,,,,,,,,,,0.072584,0.16816,0.12362,0.142155,0.050548,0.047193,0.056546,0.076512,,,,,,,,,,0.118384,0.509259,0.032244
2004-07-09,0.124339,,0.838624,0.350529,0.198413,,,,,,,,,,,,,0.059216,0.157181,0.083604,0.15056,0.031119,0.03599,0.060964,0.076027,,,,,,,,,,0.116681,0.501323,0.028584
2004-07-12,0.123016,,0.834656,0.353175,0.199735,,,,,,,,,,,,,0.052105,0.160919,0.077425,0.127214,0.023821,0.021541,0.054321,0.070856,,,,,,,,,,0.116406,0.5,0.024951
2004-07-13,0.123016,,0.837302,0.350529,0.198413,,,,,,,,,,,,,0.061479,0.166546,0.079782,0.094826,0.010211,0.019341,0.050433,0.051931,,,,,,,,,,0.116407,0.501323,0.021004
2004-07-14,0.099206,,0.85582,0.351852,0.202381,,,,,,,,,,,,,0.031882,0.162912,0.083787,0.129811,0.079958,0.019255,0.034355,0.019797,,,,,,,,,,0.115708,0.492063,0.025173
2004-07-15,0.121693,,0.842593,0.353175,0.202381,,,,,,,,,,,,,0.053594,0.151631,0.074725,0.137038,0.087953,0.025822,0.004819,0.022981,,,,,,,,,,0.115507,0.488095,0.028294
2004-07-16,0.083333,,0.842593,0.350529,0.195767,,,,,,,,,,,,,0.045645,0.127904,0.052164,0.136638,0.091997,0.090278,0.018912,0.043887,,,,,,,,,,0.11517,0.48545,0.028349
2004-07-19,0.083333,,0.838624,0.351852,0.194444,,,,,,,,,,,,,0.079608,0.140318,0.063973,0.118173,0.094992,0.080779,0.013343,0.020038,,,,,,,,,,0.115094,0.48545,0.025081
2004-07-20,0.080688,,0.832011,0.349206,0.194444,,,,,,,,,,,,,0.043008,0.137199,0.04119,0.11629,0.11759,0.055311,0.024042,0.004768,,,,,,,,,,0.113719,0.47619,0.021457
2004-07-21,0.112434,,0.863757,0.351852,0.207672,,,,,,,,,,,,,0.04663,0.138981,0.076062,0.118627,0.102945,0.078087,0.01282,0.026483,,,,,,,,,,0.116058,0.501323,0.025355
2004-07-22,0.115079,,0.873016,0.351852,0.210317,,,,,,,,,,,,,0.058045,0.130648,0.072464,0.129748,0.066803,0.067273,0.015024,0.011007,,,,,,,,,,0.116087,0.501323,0.023531
2004-07-23,0.138889,,0.886243,0.346561,0.21164,,,,,,,,,,,,,0.120801,0.147467,0.111111,0.092725,0.024398,0.058987,0.011892,0.005494,,,,,,,,,,0.116662,0.509259,0.031756
2004-07-26,0.095238,,0.851852,0.343915,0.212963,,,,,,,,,,,,,0.128402,0.167238,0.098126,0.090169,0.016701,0.062263,0.013403,0.024277,,,,,,,,,,0.11386,0.477513,0.03102
2004-07-27,0.097884,,0.850529,0.338624,0.195767,,,,,,,,,,,,,0.097179,0.127399,0.098125,0.097929,0.005976,0.008691,0.005249,0.010907,,,,,,,,,,0.111342,0.455026,0.026902
2004-07-28,0.092593,,0.837302,0.339947,0.208995,,,,,,,,,,,,,0.091094,0.121844,0.096133,0.076631,0.034337,0.00359,0.01694,0.048551,,,,,,,,,,0.110984,0.453704,0.034355
2004-07-29,0.087302,,0.837302,0.316138,0.21164,,,,,,,,,,,,,0.04538,0.081016,0.06621,0.116758,0.049404,0.036554,0.028366,0.000278,,,,,,,,,,0.1104,0.449735,0.035561
2004-07-30,0.088624,,0.828042,0.31746,0.214286,,,,,,,,,,,,,0.014648,0.046822,0.049773,0.172586,0.107371,0.091776,0.058342,0.056124,,,,,,,,,,0.110629,0.452381,0.035728
2004-08-02,0.087302,,0.818783,0.318783,0.214286,,,,,,,,,,,,,0.013105,0.026583,0.027398,0.164185,0.127581,0.083404,0.063494,0.065528,,,,,,,,,,0.110623,0.452381,0.029535
2004-08-03,0.087302,,0.787037,0.329365,0.215608,,,,,,,,,,,,,0.039428,0.038269,0.035108,0.14873,0.107017,0.092202,0.060016,0.053946,,,,,,,,,,0.109066,0.44709,0.029166
2004-08-04,0.071429,,0.753968,0.324074,0.149471,,,,,,,,,,,,,0.037454,0.063865,0.063927,0.095808,0.118263,0.119239,0.062471,0.083074,,,,,,,,,,0.101423,0.441799,0.019919
2004-08-05,0.079365,,0.625661,0.255291,0.146825,,,,,,,,,,,,,0.099589,0.075074,0.105084,0.059985,0.103148,0.138563,0.080998,0.098958,,,,,,,,,,0.092173,0.395503,0.028535
2004-08-06,0.092593,,0.603175,0.277778,0.148148,,,,,,,,,,,,,0.112582,0.057462,0.075846,0.031167,0.112342,0.196987,0.144862,0.160958,,,,,,,,,,0.090228,0.358466,0.032414
2004-08-09,0.088624,,0.596561,0.304233,0.149471,,,,,,,,,,,,,0.066061,0.016854,0.0311,0.10252,0.190366,0.23439,0.234637,0.236562,,,,,,,,,,0.090371,0.361111,0.034059
2004-08-10,0.101852,,0.563492,0.309524,0.152116,,,,,,,,,,,,,0.001389,0.065899,0.056266,0.151137,0.248247,0.228279,0.170789,0.261274,,,,,,,,,,0.08993,0.349206,0.02965
2004-08-11,0.104497,,0.546296,0.298942,0.150794,,,,,,,,,,,,,0.031083,0.013413,0.042801,0.114052,0.264698,0.228416,0.193096,0.249123,,,,,,,,,,0.089877,0.346561,0.036002
2004-08-12,0.111111,,0.493386,0.31746,0.141534,,,,,,,,,,,,,0.079095,0.003006,0.006468,0.077613,0.266067,0.261069,0.193109,0.253068,,,,,,,,,,0.088748,0.32672,0.035638
2004-08-13,0.108466,,0.451058,0.306878,0.141534,,,,,,,,,,,,,0.062266,0.002828,0.016993,0.103451,0.246294,0.285484,0.217971,0.301945,,,,,,,,,,0.087921,0.294974,0.033687
2004-08-16,0.133598,,0.436508,0.304233,0.138889,,,,,,,,,,,,,0.03383,0.059708,0.047244,0.094952,0.245548,0.249924,0.189449,0.273265,,,,,,,,,,0.088163,0.308201,0.028068
2004-08-17,0.150794,,0.433862,0.353175,0.136243,,,,,,,,,,,,,0.005265,0.13068,0.079837,0.049771,0.277674,0.242917,0.183959,0.276674,,,,,,,,,,0.088014,0.301587,0.032843
2004-08-18,0.17328,,0.425926,0.359788,0.137566,,,,,,,,,,,,,0.019542,0.109893,0.065934,0.098025,0.275348,0.23751,0.200359,0.251707,,,,,,,,,,0.088575,0.324074,0.028944
2004-08-19,0.171958,,0.424603,0.32672,0.128307,,,,,,,,,,,,,0.021045,0.073909,0.03819,0.111395,0.280964,0.25813,0.220695,0.286719,,,,,,,,,,0.087337,0.275132,0.021733
2004-08-20,0.119048,,0.431217,0.31746,0.107143,,,,,,,,,,,,,0.031302,0.091872,0.055555,0.129366,0.270313,0.23392,0.199423,0.241371,,,,,,,,,,0.08476,0.239418,0.020454
2004-08-23,0.117725,,0.436508,0.324074,0.108466,,,,,,,,,,,,,0.019586,0.076435,0.015342,0.113577,0.267342,0.224752,0.180316,0.234088,,,,,,,,,,0.085279,0.247354,0.022926
2004-08-24,0.112434,,0.429894,0.300265,0.099206,,,,,,,,,,,,,0.012027,0.047414,0.036936,0.074842,0.244911,0.217835,0.184046,0.211993,,,,,,,,,,0.084493,0.228836,0.022643
2004-08-25,0.125661,,0.429894,0.304233,0.101852,,,,,,,,,,,,,0.008762,0.031551,0.023578,0.058667,0.216336,0.219949,0.176079,0.227634,,,,,,,,,,0.085171,0.246032,0.024561
2004-08-26,0.124339,,0.427249,0.283069,0.100529,,,,,,,,,,,,,0.01887,0.040933,0.027855,0.08633,0.215376,0.221792,0.163021,0.212272,,,,,,,,,,0.085013,0.244709,0.023306
2004-08-27,0.124339,,0.415344,0.28836,0.101852,,,,,,,,,,,,,0.026219,0.010374,0.007112,0.124259,0.19008,0.196575,0.147428,0.203479,,,,,,,,,,0.085034,0.246032,0.021326
2004-08-30,0.119048,,0.339947,0.272487,0.058201,,,,,,,,,,,,,0.048702,0.004484,0.011428,0.107092,0.191156,0.222825,0.159205,0.229646,,,,,,,,,,0.08261,0.219577,0.022725
2004-08-31,0.111111,,0.328042,0.309524,0.085979,,,,,,,,,,,,,0.029867,0.024891,0.007133,0.112989,0.219561,0.281818,0.21304,0.282049,,,,,,,,,,0.083468,0.224868,0.020415
2004-09-01,0.084656,,0.202381,0.306878,0.070106,,,,,,,,,,,,,0.035283,0.039282,0.005747,0.145356,0.203736,0.296508,0.230984,0.286101,,,,,,,,,,0.078177,0.189153,0.018553
2004-09-02,0.099206,,0.206349,0.309524,0.054233,,,,,,,,,,,,,0.022519,0.102584,0.048888,0.175843,0.263154,0.243324,0.19147,0.246637,,,,,,,,,,0.078071,0.189153,0.01555
2004-09-03,0.09127,,0.230159,0.293651,0.048942,,,,,,,,,,,,,0.011389,0.057341,0.010131,0.189322,0.241939,0.269611,0.196678,0.217012,,,,,,,,,,0.076532,0.166667,0.017
2004-09-07,0.097884,,0.277778,0.267196,0.051587,,,,,,,,,,,,,0.036996,0.010134,0.014535,0.160065,0.240229,0.263961,0.191201,0.234725,,,,,,,,,,0.076925,0.175926,0.030545
2004-09-08,0.083333,,0.244709,0.259259,0.062169,,,,,,,,,,,,,0.048271,0.036964,0.021646,0.170564,0.236882,0.282279,0.210992,0.250911,,,,,,,,,,0.071711,0.050265,0.02199
2004-09-09,0.078042,,0.214286,0.259259,0.063492,,,,,,,,,,,,,0.023825,0.091141,0.005865,0.210104,0.27004,0.283152,0.248575,0.285902,,,,,,,,,,0.066964,0.001323,0.019656
2004-09-10,0.082011,,0.215608,0.244709,0.058201,,,,,,,,,,,,,0.023224,0.10683,0.047184,0.17923,0.260091,0.282288,0.254825,0.280355,,,,,,,,,,0.066979,0.002646,0.024831
2004-09-13,0.083333,,0.219577,0.243386,0.080688,,,,,,,,,,,,,0.016859,0.213954,0.006289,0.206645,0.253585,0.329813,0.319188,0.325122,,,,,,,,,,0.066903,0.001323,0.034109
2004-09-14,0.084656,,0.22619,0.247354,0.074074,,,,,,,,,,,,,0.001506,0.181191,0.032259,0.193233,0.237972,0.279871,0.276229,0.286529,,,,,,,,,,0.066929,0.002646,0.033822
2004-09-15,0.095238,,0.251323,0.25,0.060847,,,,,,,,,,,,,0.02114,0.203259,0.06542,0.155356,0.230339,0.286842,0.279366,0.286181,,,,,,,,,,0.067857,0.009259,0.025565
2004-09-16,0.095238,,0.252646,0.243386,0.062169,,,,,,,,,,,,,0.007395,0.217871,0.057364,0.14848,0.229497,0.301766,0.28673,0.301145,,,,,,,,,,0.068638,0.013228,0.031813
2004-09-17,0.080688,,0.251323,0.243386,0.054233,,,,,,,,,,,,,0.00024,0.244572,0.063174,0.173566,0.231962,0.286308,0.270642,0.283012,,,,,,,,,,0.067462,0.006614,0.03336
2004-09-20,0.084656,,0.242063,0.23545,0.060847,,,,,,,,,,,,,0.006918,0.23903,0.079316,0.179124,0.201954,0.302755,0.283191,0.297197,,,,,,,,,,0.067332,0.006614,0.032285
2004-09-21,0.084656,,0.244709,0.294974,0.054233,,,,,,,,,,,,,0.008997,0.240713,0.075969,0.209872,0.230007,0.325016,0.241229,0.307572,,,,,,,,,,0.068418,0.015873,0.038911
2004-09-22,0.112434,,0.275132,0.267196,0.059524,,,,,,,,,,,,,0.071612,0.167174,0.113122,0.168544,0.19476,0.347022,0.251998,0.324611,,,,,,,,,,0.068881,0.018519,0.03995
2004-09-23,0.115079,,0.276455,0.277778,0.083333,,,,,,,,,,,,,0.077469,0.168554,0.139357,0.159376,0.148917,0.312266,0.208678,0.286332,,,,,,,,,,0.069384,0.02381,0.04297
2004-09-24,0.112434,,0.27381,0.291005,0.080688,,,,,,,,,,,,,0.049889,0.142015,0.141985,0.191122,0.170515,0.313182,0.192766,0.281346,,,,,,,,,,0.068344,0.015873,0.045253
2004-09-27,0.083333,,0.257937,0.294974,0.031746,,,,,,,,,,,,,0.057813,0.147652,0.165402,0.222132,0.161995,0.373272,0.25663,0.339121,,,,,,,,,,0.067177,0.006614,0.043921
2004-09-28,0.093915,,0.26455,0.345238,0.027778,,,,,,,,,,,,,0.056115,0.1581,0.154887,0.241532,0.206449,0.337238,0.251295,0.310181,,,,,,,,,,0.067635,0.010582,0.047246
2004-09-29,0.078042,,0.187831,0.369048,0.029101,,,,,,,,,,,,,0.057414,0.141599,0.160121,0.196802,0.188239,0.261434,0.17933,0.270545,,,,,,,,,,0.066078,0.001323,0.044223
2004-09-30,0.078042,,0.201058,0.37037,0.029101,,,,,,,,,,,,,0.019199,0.186031,0.111111,0.204717,0.238271,0.23769,0.182004,0.231645,,,,,,,,,,0.065859,0.001323,0.041276
2004-10-01,0.125661,,0.219577,0.387566,0.034392,,,,,,,,,,,,,0.031817,0.223201,0.066864,0.221861,0.234341,0.183725,0.117866,0.174042,,,,,,,,,,0.067222,0.010582,0.038922
2004-10-04,0.125661,,0.174603,0.387566,0.034392,,,,,,,,,,,,,0.063332,0.283064,0.007751,0.215564,0.25124,0.195799,0.125941,0.184315,,,,,,,,,,0.06699,0.009259,0.037096
2004-10-05,0.126984,,0.175926,0.390212,0.037037,,,,,,,,,,,,,0.056682,0.239709,0.029642,0.223971,0.25728,0.194731,0.125959,0.198992,,,,,,,,,,0.066959,0.006614,0.036002
2004-10-06,0.130952,,0.164021,0.399471,0.035714,,,,,,,,,,,,,0.097809,0.299862,0.011058,0.262615,0.282149,0.171889,0.099014,0.178345,,,,,,,,,,0.067488,0.017196,0.046242
2004-10-07,0.169312,,0.156085,0.400794,0.033069,,,,,,,,,,,,,0.056282,0.264845,0.049919,0.236219,0.266876,0.149282,0.090598,0.16339,,,,,,,,,,0.069171,0.033069,0.044516
2004-10-08,0.194444,,0.156085,0.399471,0.033069,,,,,,,,,,,,,0.030074,0.249731,0.039873,0.250027,0.272665,0.185864,0.130531,0.196274,,,,,,,,,,0.069128,0.033069,0.035026
2004-10-11,0.199735,,0.157407,0.400794,0.025132,,,,,,,,,,,,,0.039285,0.251741,0.063622,0.234459,0.269278,0.201233,0.159708,0.211317,,,,,,,,,,0.067756,0.022487,0.032712
2004-10-12,0.19709,,0.160053,0.410053,0.043651,,,,,,,,,,,,,0.036657,0.230647,0.043333,0.191495,0.269443,0.2069,0.172267,0.211702,,,,,,,,,,0.06823,0.026455,0.025854
2004-10-13,0.154762,,0.164021,0.417989,0.103175,,,,,,,,,,,,,0.029661,0.206039,0.040134,0.136348,0.204746,0.214464,0.184219,0.239008,,,,,,,,,,0.069652,0.042328,0.02125
2004-10-14,0.099206,,0.136243,0.411376,0.017196,,,,,,,,,,,,,0.009429,0.152291,0.069537,0.131404,0.192632,0.191553,0.155919,0.218544,,,,,,,,,,0.064935,0.001323,0.021565
2004-10-15,0.107143,,0.133598,0.412698,0.011905,,,,,,,,,,,,,0.035677,0.179743,0.066007,0.144796,0.201951,0.174021,0.158778,0.188273,,,,,,,,,,0.065329,0.002646,0.021363
2004-10-18,0.084656,,0.09127,0.416667,0.018519,,,,,,,,,,,,,0.012439,0.191443,0.057283,0.122891,0.169985,0.214165,0.205687,0.236718,,,,,,,,,,0.06351,0.001323,0.012142
2004-10-19,0.111111,,0.088624,0.414021,0.015873,,,,,,,,,,,,,0.041061,0.206124,0.013652,0.1513,0.221376,0.233954,0.202537,0.23671,,,,,,,,,,0.063337,0.001323,0.011163
2004-10-20,0.083333,,0.097884,0.428571,0.013228,,,,,,,,,,,,,0.027923,0.189979,0.043029,0.179985,0.250175,0.249928,0.212717,0.264073,,,,,,,,,,0.063327,0.001323,0.01216
2004-10-21,0.093915,,0.100529,0.428571,0.003968,,,,,,,,,,,,,0.069978,0.254279,0.01239,0.195531,0.284264,0.242967,0.182602,0.241906,,,,,,,,,,0.063919,0.005291,0.013802
2004-10-22,0.125661,,0.112434,0.427249,0.003968,,,,,,,,,,,,,0.042187,0.257066,0.019198,0.208397,0.309347,0.271038,0.216219,0.240101,,,,,,,,,,0.064443,0.006614,0.015149
2004-10-25,0.125661,,0.107143,0.427249,0.026455,,,,,,,,,,,,,0.013907,0.233999,0.010417,0.196445,0.34802,0.338097,0.243231,0.294406,,,,,,,,,,0.063951,0.006614,0.018463
2004-10-26,0.183862,,0.103175,0.433862,0.037037,,,,,,,,,,,,,0.046775,0.240874,0.003509,0.203562,0.344118,0.321657,0.230604,0.306821,,,,,,,,,,0.064511,0.009259,0.020855
2004-10-27,0.223545,,0.117725,0.439153,0.035714,,,,,,,,,,,,,0.066843,0.259853,0.034364,0.156385,0.324737,0.2657,0.193446,0.2504,,,,,,,,,,0.064519,0.010582,0.021956
2004-10-28,0.227513,,0.112434,0.435185,0.034392,,,,,,,,,,,,,0.068443,0.257837,0.013986,0.11587,0.284499,0.24345,0.175262,0.229167,,,,,,,,,,0.064471,0.009259,0.022989
2004-10-29,0.128307,,0.033069,0.424603,0.006614,,,,,,,,,,,,,0.062757,0.276218,0.005291,0.138602,0.280935,0.253483,0.176758,0.234439,,,,,,,,,,0.061527,0.001323,0.01862
2004-11-01,0.07672,,0.033069,0.411376,0.007937,,,,,,,,,,,,,0.092236,0.286234,0.014235,0.110542,0.308123,0.212045,0.157353,0.213413,,,,,,,,,,0.061315,0.001323,0.021664
2004-11-02,0.078042,,0.037037,0.415344,0.137566,,,,,,,,,,,,,0.093392,0.288479,0.051328,0.123565,0.207613,0.21516,0.168601,0.208928,,,,,,,,,,0.061685,0.003968,0.017509
2004-11-03,0.075397,,0.037037,0.425926,0.190476,,,,,,,,,,,,,0.174001,0.325816,0.109092,0.179481,0.300141,0.208345,0.155299,0.188293,,,,,,,,,,0.06383,0.009259,0.01921
2004-11-04,0.115079,,0.055556,0.429894,0.219577,,,,,,,,,,,,,0.250912,0.364695,0.141324,0.233144,0.328047,0.159374,0.069171,0.168449,,,,,,,,,,0.066506,0.02381,0.025059
2004-11-05,0.082011,,0.030423,0.417989,0.220899,,,,,,,,,,,,,0.261517,0.360375,0.130434,0.22206,0.321972,0.123967,0.01533,0.140213,,,,,,,,,,0.065522,0.021164,0.022256
2004-11-08,0.083333,,0.026455,0.435185,0.22619,,,,,,,,,,,,,0.230628,0.314185,0.101449,0.193871,0.328155,0.123766,0.057715,0.133887,,,,,,,,,,0.066361,0.025132,0.028989
2004-11-09,0.074074,,0.026455,0.44709,0.224868,,,,,,,,,,,,,0.230291,0.345982,0.080293,0.184542,0.321384,0.106456,0.040225,0.139105,,,,,,,,,,0.066022,0.02381,0.030308
2004-11-10,0.072751,,0.035714,0.412698,0.224868,,,,,,,,,,,,,0.269413,0.375387,0.084249,0.22374,0.321372,0.082523,0.008004,0.127294,,,,,,,,,,0.066007,0.02381,0.028729
2004-11-11,0.071429,,0.027778,0.411376,0.234127,,,,,,,,,,,,,0.282035,0.38894,0.114815,0.205012,0.356153,0.061453,0.002895,0.10878,,,,,,,,,,0.065582,0.022487,0.038272
2004-11-12,0.072751,,0.039683,0.425926,0.243386,,,,,,,,,,,,,0.278826,0.396404,0.124541,0.22605,0.371497,0.114758,0.002848,0.139042,,,,,,,,,,0.069205,0.066138,0.046213
2004-11-15,0.071429,,0.033069,0.455026,0.257937,,,,,,,,,,,,,0.272976,0.390363,0.151516,0.222356,0.352517,0.098534,0.018434,0.115142,,,,,,,,,,0.068805,0.060847,0.043312
2004-11-16,0.079365,,0.02381,0.452381,0.257937,,,,,,,,,,,,,0.223922,0.3423,0.117541,0.207226,0.334182,0.119603,0.028918,0.129663,,,,,,,,,,0.068661,0.060847,0.036872
2004-11-17,0.082011,,0.021164,0.456349,0.265873,,,,,,,,,,,,,0.247871,0.371941,0.137809,0.224289,0.31843,0.141145,0.010056,0.139921,,,,,,,,,,0.068978,0.064815,0.039633
2004-11-18,0.078042,,0.018519,0.457672,0.265873,,,,,,,,,,,,,0.236003,0.368866,0.099818,0.22285,0.311165,0.155543,0.000299,0.17067,,,,,,,,,,0.068426,0.059524,0.043483
2004-11-19,0.104497,,0.030423,0.462963,0.269841,,,,,,,,,,,,,0.203282,0.321926,0.103826,0.261514,0.304096,0.144489,0.015346,0.14837,,,,,,,,,,0.069436,0.07672,0.035124
2004-11-22,0.107143,,0.031746,0.469577,0.284392,,,,,,,,,,,,,0.211518,0.333984,0.072625,0.286194,0.331296,0.159764,0.020593,0.15117,,,,,,,,,,0.069926,0.082011,0.039837
2004-11-23,0.092593,,0.027778,0.469577,0.285714,,,,,,,,,,,,,0.200161,0.322427,0.052632,0.287218,0.336125,0.152896,0.01549,0.135013,,,,,,,,,,0.069678,0.079365,0.038752
2004-11-24,0.085979,,0.02381,0.458995,0.281746,,,,,,,,,,,,,0.205833,0.335717,0.06767,0.290223,0.342827,0.13453,0.039696,0.131376,,,,,,,,,,0.069225,0.072751,0.03786
2004-11-26,0.087302,,0.034392,0.449735,0.280423,,,,,,,,,,,,,0.196029,0.36226,0.07635,0.288929,0.351384,0.108669,0.052401,0.097136,,,,,,,,,,0.069207,0.072751,0.037336
2004-11-29,0.075397,,0.02381,0.456349,0.296296,,,,,,,,,,,,,0.207527,0.357554,0.089888,0.285311,0.299168,0.048646,0.055146,0.030303,,,,,,,,,,0.070049,0.097884,0.041268
2004-11-30,0.074074,,0.005291,0.457672,0.30291,,,,,,,,,,,,,0.197282,0.355259,0.061683,0.269465,0.245538,0.010074,0.083603,0.014465,,,,,,,,,,0.068415,0.058201,0.03989
2004-12-01,0.088624,,0.001323,0.480159,0.305556,,,,,,,,,,,,,0.220281,0.356341,0.08958,0.197192,0.226548,0.000386,0.073927,0.021935,,,,,,,,,,0.067085,0.039683,0.038388
2004-12-02,0.085979,,0.001323,0.535714,0.309524,,,,,,,,,,,,,0.196874,0.338247,0.082874,0.135399,0.170824,0.022439,0.048448,0.027924,,,,,,,,,,0.068642,0.064815,0.038345
2004-12-03,0.085979,,0.001323,0.534392,0.313492,,,,,,,,,,,,,0.208751,0.36985,0.146719,0.146199,0.195947,0.076622,0.031054,0.105,,,,,,,,,,0.069888,0.089947,0.031301
2004-12-06,0.083333,,0.002646,0.526455,0.318783,,,,,,,,,,,,,0.191854,0.357087,0.056909,0.148998,0.201254,0.092017,0.033656,0.090722,,,,,,,,,,0.069937,0.093915,0.024722
2004-12-07,0.107143,,0.006614,0.568783,0.31746,,,,,,,,,,,,,0.165826,0.315239,0.040001,0.110656,0.204368,0.068505,0.00138,0.080818,,,,,,,,,,0.072339,0.145503,0.023977
2004-12-08,0.109788,,0.006614,0.570106,0.324074,,,,,,,,,,,,,0.183694,0.297552,0.078472,0.1018,0.180797,0.134432,0.006935,0.08823,,,,,,,,,,0.072318,0.142857,0.022624
2004-12-09,0.097884,,0.002646,0.578042,0.325397,,,,,,,,,,,,,0.180393,0.244136,0.046875,0.122076,0.177792,0.103339,0.001379,0.103987,,,,,,,,,,0.071586,0.12963,0.021183
2004-12-10,0.096561,,0.006614,0.582011,0.321429,,,,,,,,,,,,,0.175096,0.229624,0.023166,0.101183,0.207316,0.09775,0.001403,0.088476,,,,,,,,,,0.070958,0.112434,0.020335
2004-12-13,0.111111,,0.009259,0.59127,0.345238,,,,,,,,,,,,,0.19222,0.252951,0.023167,0.119539,0.240324,0.101397,0.023379,0.097611,,,,,,,,,,0.072228,0.14418,0.016953
2004-12-14,0.097884,,0.010582,0.592593,0.343915,,,,,,,,,,,,,0.227323,0.275601,0.078156,0.128868,0.243773,0.122515,0.00416,0.099976,,,,,,,,,,0.072238,0.145503,0.013318
2004-12-15,0.093915,,0.007937,0.537037,0.343915,,,,,,,,,,,,,0.222343,0.279951,0.08,0.13513,0.242493,0.116627,0.021039,0.098431,,,,,,,,,,0.072011,0.142857,0.017701
2004-12-16,0.068783,,0.001323,0.541005,0.339947,,,,,,,,,,,,,0.210321,0.259095,0.084337,0.096554,0.232877,0.078065,0.018389,0.067297,,,,,,,,,,0.072042,0.14418,0.016298
2004-12-17,0.071429,,0.002646,0.537037,0.31746,,,,,,,,,,,,,0.206266,0.252174,0.104951,0.095749,0.248127,0.052253,0.065451,0.043693,,,,,,,,,,0.071308,0.121693,0.018419
2004-12-20,0.070106,,0.003968,0.53836,0.318783,,,,,,,,,,,,,0.196609,0.257885,0.10672,0.08016,0.248912,0.048639,0.031692,0.037352,,,,,,,,,,0.071525,0.128307,0.01742
2004-12-21,0.068783,,0.001323,0.542328,0.333333,,,,,,,,,,,,,0.261796,0.304635,0.175758,0.102738,0.281021,0.024073,0.053883,0.019643,,,,,,,,,,0.071914,0.14418,0.025842
2004-12-22,0.064815,,0.001323,0.539683,0.332011,,,,,,,,,,,,,0.288089,0.298732,0.187879,0.094163,0.314283,0.02638,0.023904,0.05059,,,,,,,,,,0.071514,0.126984,0.028867
2004-12-23,0.063492,,0.005291,0.522487,0.328042,,,,,,,,,,,,,0.279928,0.314451,0.204525,0.087166,0.312441,0.010151,0.014489,0.063016,,,,,,,,,,0.071137,0.116402,0.026447
2004-12-27,0.066138,,0.001323,0.554233,0.345238,,,,,,,,,,,,,0.296158,0.325796,0.236904,0.058771,0.289077,0.032688,0.046659,0.009975,,,,,,,,,,0.071787,0.14418,0.025938
2004-12-28,0.031746,,0.001323,0.539683,0.339947,,,,,,,,,,,,,0.298779,0.318619,0.259458,0.045182,0.283302,0.021582,0.053324,0.020509,,,,,,,,,,0.069724,0.087302,0.027163
2004-12-29,0.031746,,0.003968,0.546296,0.339947,,,,,,,,,,,,,0.291381,0.320094,0.225092,0.077385,0.294366,0.009628,0.025048,0.040004,,,,,,,,0.292443,,0.06961,0.084656,0.02888
2004-12-30,0.034392,,0.005291,0.533069,0.335979,,,,,,,,,,,,,0.285942,0.306925,0.219164,0.061604,0.291804,0.04752,0.024993,0.078897,,,,,,,,0.289161,,0.069641,0.085979,0.029289
2004-12-31,0.031746,,0.006614,0.493386,0.349206,,,,,,,,,,,,,0.236922,0.295232,0.205427,0.044764,0.262147,0.087812,0.005678,0.108648,,,,,,,,0.256067,,0.069137,0.074074,0.0246
